IDVenta,Unidades,Ingresos por productos (MXN),Cargo por venta e impuestos,Costos de envío,Total (MXN),Venta por publicidad,IDproducto,Canal de venta,Precio unitario de venta de la publicación (MXN),Municipio/Alcaldía,Estado,Código postal,Forma de entrega,Transportista,Fecha Venta,FechaCamino,FechaEntrega,Ganancia,Tiempo de entrega (días),Fecha Venta_season,Fecha Venta_day_of_week,Fecha Venta_holiday,Fecha Venta_month,Fecha Venta_year,FechaCamino_season,FechaCamino_day_of_week,FechaCamino_holiday,FechaCamino_month,FechaCamino_year,FechaEntrega_season,FechaEntrega_day_of_week,FechaEntrega_holiday,FechaEntrega_month,FechaEntrega_year
2000002791907698,1,166.25,-62.8400001525879,0.0,103.410003662109,No,MLM797896213,Mercado Libre,166.25,Azcapotzalco,Distrito Federal,2720,Mercado Envíos Full,Mercado Envios,2021-12-15,2021-12-15,2021-12-15,166.2500038146969,0,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002790096307,1,166.25,-62.8400001525879,-50.9799995422363,103.410003662109,No,MLM797896213,Mercado Libre,175.0,Cuautitlan Izcalli,Estado De México,54715,Mercado Envíos Full,Mercado Envios,2021-12-02,2021-12-02,2021-12-02,217.2300033569332,0,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021
2000002788586351,1,166.25,-62.8400001525879,0.0,103.410003662109,No,MLM797896213,Mercado Libre,175.0,Azcapotzalco,Distrito Federal,2020,Mercado Envíos Full,Mercado Envios,2021-11-30,2021-11-30,2021-11-30,166.2500038146969,0,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021
5090238074,1,195.0,-69.379997253418,-107.0,125.620002746582,No,MLM797896213,Mercado Libre,185.0,Ecatepec de Morelos,Estado De México,55210,Mercado Envíos Full,Mercado Envios,2021-11-08,2021-11-08,2021-11-08,302.0,0,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021
2000002784286858,1,155.0,-60.2799987792969,-98.0,94.7200012207031,No,MLM797896213,Mercado Libre,179.0,Tlalpan,Distrito Federal,14710,Mercado Envíos Full,Mercado Envios,2021-11-07,2021-11-07,2021-11-07,253.0,0,Fall,Sunday,False,November,2021,Fall,Sunday,False,November,2021,Fall,Sunday,False,November,2021
5085688298,1,525.0,-119.48999786377,-78.0,327.510009765625,No,MLM797896213,Mercado Libre,179.0,Naucalpan,Estado De México,53100,Mercado Envíos Full,Mercado Envios,2021-11-04,2021-11-04,2021-11-04,525.000007629395,0,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
5067579127,1,525.0,-119.48999786377,-78.0,327.510009765625,No,MLM797896213,Mercado Libre,245.0,Iztapalapa,Distrito Federal,9290,Mercado Envíos Full,Mercado Envios,2021-09-28,2021-09-28,2021-09-28,525.000007629395,0,Fall,Tuesday,False,September,2021,Fall,Tuesday,False,September,2021,Fall,Tuesday,False,September,2021
2000002776133213,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,245.0,Alvaro Obregón,Distrito Federal,1430,Mercado Envíos Full,Mercado Envios,2021-09-10,2021-09-10,2021-09-10,174.99999999999972,0,Fall,Friday,False,September,2021,Fall,Friday,False,September,2021,Fall,Friday,False,September,2021
2000002775860007,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797338526,Mercado Libre,175.75,Atizapán De Zaragoza,Estado De México,52975,Mercado Envíos Full,Mercado Envios,2022-03-03,2022-03-03,2022-03-03,174.99999999999972,0,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022
2000002775850925,1,295.0,-92.129997253418,-89.0,202.869995117188,No,MLM797338526,Mercado Libre,175.75,Benito Juárez,Distrito Federal,3020,Mercado Envíos Full,Mercado Envios,2022-02-09,2022-02-09,2022-02-09,383.99999237060604,0,Winter,Wednesday,False,February,2022,Winter,Wednesday,False,February,2022,Winter,Wednesday,False,February,2022
5050545177,1,169.0,-63.4700012207031,-98.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Naucalpan,Estado De México,53100,Mercado Envíos Full,Mercado Envios,2022-09-07,2022-09-07,2022-09-07,267.0000000000001,0,Fall,Wednesday,False,September,2022,Fall,Wednesday,False,September,2022,Fall,Wednesday,False,September,2022
2000002771577271,1,175.0,-64.8300018310547,-54.0,110.169998168945,No,MLM775876787,Mercado Libre,175.0,Coyoacán,Distrito Federal,4330,Mercado Envíos Full,Mercado Envios,2022-08-19,2022-08-19,2022-08-19,228.99999999999972,0,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022
2000002771311097,2,310.0,-120.550003051758,-19.2000007629395,189.449996948242,No,MLM775876787,Mercado Libre,166.25,Alvaro Obregón,Distrito Federal,1080,Mercado Envíos Full,Mercado Envios,2022-08-15,2022-08-15,2022-08-15,329.2000007629395,0,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022
2000002764502899,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM775876787,Mercado Libre,166.25,Cuauhtémoc,Distrito Federal,6430,Mercado Envíos Full,Mercado Envios,2022-05-25,2022-05-25,2022-05-25,155.0,0,Spring,Wednesday,False,May,2022,Spring,Wednesday,False,May,2022,Spring,Wednesday,False,May,2022
5014341531,1,295.0,-92.129997253418,-89.0,202.869995117188,No,MLM775876787,Mercado Libre,175.0,Gustavo A. Madero,Distrito Federal,7969,Mercado Envíos Full,Mercado Envios,2022-04-14,2022-04-14,2022-04-14,383.99999237060604,0,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022
5007684798,1,488.25,-111.120002746582,-78.0,299.130004882813,No,MLM775876787,Mercado Libre,166.25,Cuautitlan Izcalli,Estado De México,54743,Mercado Envíos Full,Mercado Envios,2022-03-17,2022-03-17,2022-03-17,488.250007629395,0,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022
2000002757146046,4,740.0,-268.410003662109,0.0,471.589996337891,No,MLM775876787,Mercado Libre,175.0,El Marques,Querétaro,76269,Mercado Envíos Full,Mercado Envios,2022-01-10,2022-01-10,2022-01-10,740.0,0,Winter,Monday,False,January,2022,Winter,Monday,False,January,2022,Winter,Monday,False,January,2022
4980513978,1,536.75,-122.160003662109,-78.0,336.589996337891,No,MLM775876787,Mercado Libre,162.75,Zapopan,Jalisco,45070,Mercado Envíos Full,Mercado Envios,2021-12-12,2021-12-12,2021-12-12,536.75,0,Winter,Sunday,False,December,2021,Winter,Sunday,False,December,2021,Winter,Sunday,False,December,2021
2000002749819251,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,169.0,Apodaca,Nuevo León,66607,Mercado Envíos Full,Mercado Envios,2021-12-01,2021-12-01,2021-12-01,169.0000000000001,0,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021
2000002749654826,1,165.0,-62.5499992370605,-19.7399997711182,102.449996948242,No,MLM775876787,Mercado Libre,169.0,Alvaro Obregón,Distrito Federal,1550,Mercado Envíos Full,Mercado Envios,2021-11-29,2021-11-29,2021-11-29,184.7399959564207,0,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021
4969523961,1,179.0,-65.7300033569336,-97.0,113.269996643066,No,MLM775876787,Mercado Libre,169.0,Tlalpan,Distrito Federal,14250,Mercado Envíos Full,Mercado Envios,2021-11-22,2021-11-22,2021-11-22,275.9999999999996,0,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021
4959697474,1,145.0,-58.0,-94.0,87.0,No,MLM775876787,Mercado Libre,169.0,Monterrey,Nuevo León,64610,Mercado Envíos Full,Mercado Envios,2021-11-11,2021-11-11,2021-11-11,239.0,0,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
2000002744281679,2,338.0,-126.919998168945,0.0,211.080001831055,No,MLM775876787,Mercado Libre,169.0,Iztapalapa,Distrito Federal,9010,Mercado Envíos Full,Mercado Envios,2021-11-06,2021-11-06,2021-11-06,338.0,0,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021
4950095586,1,199.0,-70.2900009155273,-94.0,128.710006713867,No,MLM775876787,Mercado Libre,169.0,Nezahualcoyotl,Estado De México,57720,Mercado Envíos Full,Mercado Envios,2021-10-27,2021-10-27,2021-10-27,293.0000076293943,0,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021
2000002743103137,1,199.0,-70.2900009155273,-94.0,128.710006713867,No,MLM775876787,Mercado Libre,169.0,Zapopan,Jalisco,45236,Mercado Envíos Full,Mercado Envios,2021-10-25,2021-10-25,2021-10-25,293.0000076293943,0,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021
4919655758,1,165.0,-62.5499992370605,-91.0,102.449996948242,No,MLM774183442,Mercado Libre,295.0,La Magdalena Contreras,Distrito Federal,10020,Mercado Envíos Full,Mercado Envios,2021-12-13,2021-12-13,2021-12-13,255.9999961853025,0,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021
2000003793601559,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM937449001,Mercado Libre,185.0,San Juan Del Río,Querétaro,76806,Mercado Envíos Full,Mercado Envios,2021-11-02,2021-11-03,2021-11-03,185.0000000000001,1,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021,Fall,Wednesday,False,November,2021
2000003800676271,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM937449001,Mercado Libre,185.0,Huixquilucan,Estado De México,52787,Mercado Envíos Full,Mercado Envios,2021-11-01,2021-11-02,2021-11-02,185.0000000000001,1,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021
2000003799264629,1,280.25,-88.7900009155273,-20.3199996948242,191.460006713867,Sí,MLM937449001,Mercado Libre,185.0,San Pedro Cholula,Puebla,72760,Mercado Envíos Full,Mercado Envios,2021-11-01,2021-11-01,2021-11-02,300.57000732421847,1,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021
2000004161470890,1,166.25,-62.8400001525879,-94.0,103.410003662109,Sí,MLM937449001,Mercado Libre,185.0,Azcapotzalco,Distrito Federal,2440,Correo y puntos de despacho,Mercado Envios,2021-10-26,2021-10-26,2021-10-27,260.2500038146969,1,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021
2000003798668437,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM937449001,Mercado Libre,185.0,Chilpancingo De Los Bravo,Guerrero,39074,Correo y puntos de despacho,Mercado Envios,2021-10-25,2021-10-25,2021-10-26,185.0000000000001,1,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021
2000004163246828,1,185.25,-67.1699981689453,-98.0,118.080001831055,Sí,MLM937449001,Mercado Libre,185.0,San Francisco Del Rincón,Guanajuato,36322,Correo y puntos de despacho,Mercado Envios,2021-10-19,2021-10-19,2021-10-20,283.2500000000003,1,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021
2000003798213305,1,185.0,-67.0999984741211,-10.2799997329712,117.900001525879,No,MLM937449001,Mercado Libre,185.0,Santa Catarina,Nuevo León,66365,Mercado Envíos Full,Mercado Envios,2021-09-30,2021-09-30,2021-10-01,195.2799997329713,1,Fall,Thursday,False,September,2021,Fall,Thursday,False,September,2021,Fall,Friday,False,October,2021
2000003798013667,2,310.0,-120.550003051758,-23.2000007629395,189.449996948242,Sí,MLM937449001,Mercado Libre,185.0,Atizapán De Zaragoza,Estado De México,52975,Mercado Envíos Full,Mercado Envios,2021-09-29,2021-09-30,2021-09-30,333.2000007629395,1,Fall,Wednesday,False,September,2021,Fall,Thursday,False,September,2021,Fall,Thursday,False,September,2021
2000003797897323,2,332.5,-125.680000305176,0.0,206.820007324219,No,MLM937449001,Mercado Libre,185.0,Durango,Durango,34105,Mercado Envíos Full,Mercado Envios,2021-09-29,2021-09-29,2021-09-30,332.500007629395,1,Fall,Wednesday,False,September,2021,Fall,Wednesday,False,September,2021,Fall,Thursday,False,September,2021
2000003797629421,2,310.0,-120.550003051758,-28.2000007629395,189.449996948242,No,MLM937449001,Mercado Libre,185.0,Ecatepec de Morelos,Estado De México,55029,Mercado Envíos Full,Mercado Envios,2021-09-28,2021-09-29,2021-09-29,338.2000007629395,1,Fall,Tuesday,False,September,2021,Fall,Wednesday,False,September,2021,Fall,Wednesday,False,September,2021
2000003797517307,1,185.25,-67.1699981689453,-89.0,118.080001831055,Sí,MLM937449001,Mercado Libre,185.0,Venustiano Carranza,Distrito Federal,15700,Mercado Envíos Full,Mercado Envios,2021-09-28,2021-09-29,2021-09-29,274.2500000000003,1,Fall,Tuesday,False,September,2021,Fall,Wednesday,False,September,2021,Fall,Wednesday,False,September,2021
2000003796618845,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM937274388,Mercado Libre,281.0,Villa De Álvarez,Colima,28989,Mercado Envíos Full,Mercado Envios,2022-09-07,2022-09-08,2022-09-08,185.0000000000001,1,Fall,Wednesday,False,September,2022,Fall,Thursday,False,September,2022,Fall,Thursday,False,September,2022
2000003795814009,3,555.0,-201.309997558594,0.0,353.690002441406,Sí,MLM937274388,Mercado Libre,295.0,Toluca,Estado De México,50130,Mercado Envíos Full,Mercado Envios,2022-08-28,2022-08-29,2022-08-29,555.0,1,Summer,Sunday,False,August,2022,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022
2000004153193174,1,185.0,-67.0999984741211,-94.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,San Luis De La Paz,Guanajuato,37917,Mercado Envíos Full,Mercado Envios,2022-08-25,2022-08-26,2022-08-26,279.0000000000001,1,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022
2000003793882301,1,185.0,-67.0999984741211,-26.2199993133545,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Santa Lucia Del Camino,Oaxaca,71240,Mercado Envíos Full,Mercado Envios,2022-08-24,2022-08-24,2022-08-25,211.2199993133546,1,Summer,Wednesday,False,August,2022,Summer,Wednesday,False,August,2022,Summer,Thursday,False,August,2022
2000003793377467,1,155.0,-60.2799987792969,-9.85000038146973,94.7200012207031,Sí,MLM937274388,Mercado Libre,295.0,Huauchinango,Puebla,73170,Mercado Envíos Full,Mercado Envios,2022-08-21,2022-08-22,2022-08-22,164.85000038146973,1,Summer,Sunday,False,August,2022,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022
2000003793090367,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM937274388,Mercado Libre,295.0,Saltillo,Coahuila,25097,Mercado Envíos Full,Mercado Envios,2022-08-14,2022-08-14,2022-08-15,370.0,1,Summer,Sunday,False,August,2022,Summer,Sunday,False,August,2022,Summer,Monday,False,August,2022
2000003793031629,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM937274388,Mercado Libre,295.0,Jiutepec,Morelos,62570,Mercado Envíos Full,Mercado Envios,2022-08-13,2022-08-13,2022-08-14,370.0,1,Summer,Saturday,False,August,2022,Summer,Saturday,False,August,2022,Summer,Sunday,False,August,2022
2000003792773909,1,155.0,-60.2799987792969,0.0,94.7200012207031,Sí,MLM937274388,Mercado Libre,295.0,Ensenada,Baja California Norte,22890,Mercado Envíos Full,Mercado Envios,2022-08-11,2022-08-11,2022-08-12,155.0,1,Summer,Thursday,False,August,2022,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022
2000003792532637,2,310.0,-120.550003051758,0.0,189.449996948242,No,MLM937274388,Mercado Libre,295.0,Coacalco de Berriozabal,Estado De México,55700,Mercado Envíos Full,Mercado Envios,2022-08-02,2022-08-03,2022-08-03,310.0,1,Summer,Tuesday,False,August,2022,Summer,Wednesday,False,August,2022,Summer,Wednesday,False,August,2022
2000003792306873,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM937274388,Mercado Libre,295.0,Torreón,Coahuila,27250,Mercado Envíos Full,Mercado Envios,2022-08-02,2022-08-02,2022-08-03,370.0,1,Summer,Tuesday,False,August,2022,Summer,Tuesday,False,August,2022,Summer,Wednesday,False,August,2022
2000003791927601,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Puerto Vallarta,Jalisco,48290,Mercado Envíos Full,Mercado Envios,2022-08-01,2022-08-01,2022-08-02,185.0000000000001,1,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022,Summer,Tuesday,False,August,2022
2000004146543276,1,185.0,-67.0999984741211,-97.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Jilotepec,Estado De México,54240,Mercado Envíos Full,Mercado Envios,2022-07-31,2022-08-01,2022-08-01,282.0000000000001,1,Summer,Sunday,False,July,2022,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022
2000003790985147,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM937274388,Mercado Libre,295.0,Mérida,Yucatán,97305,Mercado Envíos Full,Mercado Envios,2022-07-29,2022-07-29,2022-07-30,185.0000000000001,1,Summer,Friday,False,July,2022,Summer,Friday,False,July,2022,Summer,Saturday,False,July,2022
2000003790872265,1,185.0,-67.0999984741211,-9.90999984741211,117.900001525879,No,MLM937274388,Mercado Libre,295.0,Izucar De Matamoros,Puebla,74470,Mercado Envíos Full,Mercado Envios,2022-07-27,2022-07-28,2022-07-28,194.90999984741222,1,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022,Summer,Thursday,False,July,2022
2000003790824951,1,295.0,-92.129997253418,0.0,202.869995117188,Sí,MLM937274388,Mercado Libre,295.0,Colima,Colima,28017,Mercado Envíos Full,Mercado Envios,2022-07-27,2022-07-27,2022-07-28,294.99999237060604,1,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022
2000003790539203,6,930.0,-361.660003662109,0.0,568.340026855469,Sí,MLM937274388,Mercado Libre,295.0,Aguascalientes,Aguascalientes,20020,Mercado Envíos Full,Mercado Envios,2022-07-24,2022-07-24,2022-07-25,930.0000305175779,1,Summer,Sunday,False,July,2022,Summer,Sunday,False,July,2022,Summer,Monday,False,July,2022
2000004143049250,1,185.0,-67.0999984741211,-98.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Morelia,Michoacán,58090,Mercado Envíos Full,Mercado Envios,2022-07-11,2022-07-12,2022-07-12,283.0000000000001,1,Summer,Monday,False,July,2022,Summer,Tuesday,False,July,2022,Summer,Tuesday,False,July,2022
2000003789755393,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Venustiano Carranza,Distrito Federal,15900,Mercado Envíos Full,Mercado Envios,2022-07-11,2022-07-12,2022-07-12,185.0000000000001,1,Summer,Monday,False,July,2022,Summer,Tuesday,False,July,2022,Summer,Tuesday,False,July,2022
2000004142708726,1,185.25,-67.1699981689453,-97.0,118.080001831055,No,MLM937274388,Mercado Libre,295.0,Tlalpan,Distrito Federal,14250,Mercado Envíos Full,Mercado Envios,2022-07-11,2022-07-12,2022-07-12,282.2500000000003,1,Summer,Monday,False,July,2022,Summer,Tuesday,False,July,2022,Summer,Tuesday,False,July,2022
2000003789405429,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM937274388,Mercado Libre,295.0,Tenancingo,Estado De México,52436,Mercado Envíos Full,Mercado Envios,2022-07-02,2022-07-03,2022-07-03,155.0,1,Summer,Saturday,False,July,2022,Summer,Sunday,False,July,2022,Summer,Sunday,False,July,2022
2000003788715491,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM937274388,Mercado Libre,280.25,Irapuato,Guanajuato,36555,Mercado Envíos Full,Mercado Envios,2022-06-16,2022-06-17,2022-06-17,370.0,1,Summer,Thursday,False,June,2022,Summer,Friday,False,June,2022,Summer,Friday,False,June,2022
2000003788308811,1,185.0,-67.0999984741211,-105.0,117.900001525879,Sí,MLM937274388,Mercado Libre,280.25,Hermosillo,Sonora,83280,Mercado Envíos Full,Mercado Envios,2022-06-16,2022-06-16,2022-06-17,290.0000000000001,1,Summer,Thursday,False,June,2022,Summer,Thursday,False,June,2022,Summer,Friday,False,June,2022
2000004139502196,1,185.0,-67.0999984741211,-94.0,117.900001525879,No,MLM937274388,Mercado Libre,280.25,Iztapalapa,Distrito Federal,9320,Mercado Envíos Full,Mercado Envios,2022-06-15,2022-06-16,2022-06-16,279.0000000000001,1,Summer,Wednesday,False,June,2022,Summer,Thursday,False,June,2022,Summer,Thursday,False,June,2022
2000004137957058,1,185.0,-67.0999984741211,-129.0,117.900001525879,Sí,MLM937274388,Mercado Libre,280.25,Aguascalientes,Aguascalientes,20120,Mercado Envíos Full,Mercado Envios,2022-06-15,2022-06-15,2022-06-16,314.0000000000001,1,Summer,Wednesday,False,June,2022,Summer,Wednesday,False,June,2022,Summer,Thursday,False,June,2022
2000004133951648,1,261.25,-84.4599990844727,-99.0,176.789993286133,Sí,MLM937274388,Mercado Libre,280.25,Tlalnepantla de Baz,Estado De México,54060,Mercado Envíos Full,Mercado Envios,2022-06-13,2022-06-14,2022-06-14,360.24999237060575,1,Summer,Monday,False,June,2022,Summer,Tuesday,False,June,2022,Summer,Tuesday,False,June,2022
2000004133122208,1,185.0,-67.0999984741211,-98.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Hermosillo,Sonora,83150,Mercado Envíos Full,Mercado Envios,2022-05-26,2022-05-26,2022-05-27,283.0000000000001,1,Spring,Thursday,False,May,2022,Spring,Thursday,False,May,2022,Spring,Friday,False,May,2022
2000004131705108,1,155.0,-60.2799987792969,-89.0,94.7200012207031,Sí,MLM937274388,Mercado Libre,295.0,Monterrey,Nuevo León,64000,Mercado Envíos Full,Mercado Envios,2022-05-24,2022-05-25,2022-05-25,244.0,1,Spring,Tuesday,False,May,2022,Spring,Wednesday,False,May,2022,Spring,Wednesday,False,May,2022
2000003784341227,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM937274388,Mercado Libre,295.0,Cárdenas,Tabasco,86500,Mercado Envíos Full,Mercado Envios,2022-05-24,2022-05-24,2022-05-25,370.0,1,Spring,Tuesday,False,May,2022,Spring,Tuesday,False,May,2022,Spring,Wednesday,False,May,2022
2000003784036365,3,555.0,-201.309997558594,0.0,353.690002441406,Sí,MLM937274388,Mercado Libre,295.0,Cancún/Benito Juárez,Quintana Roo,77533,Mercado Envíos Full,Mercado Envios,2022-05-21,2022-05-21,2022-05-22,555.0,1,Spring,Saturday,False,May,2022,Spring,Saturday,False,May,2022,Spring,Sunday,False,May,2022
2000004126490646,1,185.0,-67.0999984741211,-98.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Azcapotzalco,Distrito Federal,2129,Mercado Envíos Full,Mercado Envios,2022-05-15,2022-05-16,2022-05-16,283.0000000000001,1,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022,Spring,Monday,False,May,2022
2000004126079462,1,185.0,-67.0999984741211,-99.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Tijuana,Baja California Norte,22124,Mercado Envíos Full,Mercado Envios,2022-05-15,2022-05-15,2022-05-16,284.0000000000001,1,Spring,Sunday,False,May,2022,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022
2000003782160511,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM937274388,Mercado Libre,295.0,Celaya,Guanajuato,38060,Mercado Envíos Full,Mercado Envios,2022-05-08,2022-05-09,2022-05-09,185.0000000000001,1,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022,Spring,Monday,False,May,2022
2000003781317123,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM937274388,Mercado Libre,295.0,Puebla,Puebla,72150,Mercado Envíos Full,Mercado Envios,2022-04-30,2022-04-30,2022-05-01,174.99999999999972,1,Spring,Saturday,False,April,2022,Spring,Saturday,False,April,2022,Spring,Sunday,True,May,2022
2000003778544135,1,155.0,-60.2799987792969,0.0,94.7200012207031,Sí,MLM937274388,Mercado Libre,295.0,Ciudad Madero,Tamaulipas,89553,Mercado Envíos Full,Mercado Envios,2022-04-08,2022-04-08,2022-04-09,155.0,1,Spring,Friday,False,April,2022,Spring,Friday,False,April,2022,Spring,Saturday,False,April,2022
2000003778392567,1,155.0,-60.2799987792969,-20.2999992370605,94.7200012207031,Sí,MLM937274388,Mercado Libre,295.0,Coatzacoalcos,Veracruz,96536,Mercado Envíos Full,Mercado Envios,2022-04-07,2022-04-07,2022-04-08,175.2999992370605,1,Spring,Thursday,False,April,2022,Spring,Thursday,False,April,2022,Spring,Friday,False,April,2022
